Unnamed: 0,gender,age,internet_access,study_environment,sleep_hours,social_media_hours,math_score,reading_score,writing_score,science_score,final_exam_score,pass_fail,total_score,average
2887,Female,16,Yes,Quiet,4.53,0.4,65.4,37.1,51.1,43.2,52.4,Pass,322.8,53.8
5834,Male,17,No,Moderate,7.09,1.8,45.7,64.9,43.3,54.9,50.5,Pass,322.6,53.76666666666667
684,Male,17,Yes,Quiet,6.53,2.5,50.8,52.3,58.4,83.7,58.7,Pass,403.9,67.31666666666666
4469,Male,18,Yes,Quiet,7.48,2.4,55.7,59.1,57.1,52.9,57.5,Pass,367.6,61.26666666666667
418,Female,16,Yes,Moderate,7.5,0.5,78.9,58.4,53.9,63.4,64.2,Pass,372.3,62.05
5228,Male,17,Yes,Moderate,7.38,0.4,47.3,40.2,44.5,37.6,44.5,Fail,276.7,46.11666666666667
4253,Female,16,Yes,Moderate,7.79,3.6,73.3,62.4,72.1,72.8,70.1,Pass,414.5,69.08333333333333
2709,Female,16,Yes,Quiet,7.75,5.0,43.5,37.4,43.4,29.7,40.4,Fail,270.4,45.06666666666666
2357,Male,16,Yes,Noisy,7.08,2.7,47.9,45.9,51.1,46.1,50.4,Pass,316.6,52.76666666666667
8059,Female,17,Yes,Quiet,7.02,0.9,68.2,55.0,61.4,48.8,55.6,Pass,376.9,62.81666666666666
1366,Male,15,No,Moderate,7.64,3.1,46.3,31.9,46.3,48.8,47.1,Fail,287.9,47.98333333333333
6277,Female,17,Yes,Moderate,7.08,2.3,44.4,50.7,60.1,65.5,52.7,Pass,349.9,58.31666666666666
3916,Female,17,Yes,Noisy,5.92,0.8,62.0,47.5,63.1,63.2,60.4,Pass,384.1,64.01666666666667
293,Female,17,No,Moderate,7.55,3.3,67.3,49.0,53.1,39.2,48.6,Fail,344.80000000000007,57.46666666666668
2639,Female,16,Yes,Quiet,8.74,4.5,30.1,43.9,39.6,44.1,39.2,Fail,239.6,39.93333333333333
9458,Male,18,Yes,Quiet,7.37,4.1,30.4,24.5,35.8,27.4,29.6,Fail,200.5,33.416666666666664
1506,Female,17,Yes,Moderate,6.55,3.3,35.0,56.5,49.8,54.3,52.3,Pass,295.6,49.26666666666667
9037,Male,16,Yes,Quiet,6.57,4.0,43.6,26.3,37.3,45.2,36.8,Fail,260.9,43.48333333333333
7393,Female,17,Yes,Noisy,7.82,1.2,72.5,59.8,62.5,51.7,58.2,Pass,360.3,60.05
1634,Male,18,No,Moderate,7.14,2.0,18.9,43.8,35.7,40.4,34.5,Fail,241.5,40.25
2457,Male,18,Yes,Moderate,6.8,1.7,73.7,62.6,54.1,78.4,66.9,Pass,404.1,67.35000000000001
9891,Female,18,Yes,Moderate,7.32,1.7,50.9,68.6,67.3,57.9,61.6,Pass,360.6,60.1
5558,Female,15,Yes,Quiet,7.0,2.3,22.0,30.0,14.8,23.0,23.9,Fail,171.2,28.53333333333333
9751,Female,17,Yes,Quiet,6.64,1.6,78.4,49.9,45.6,42.8,53.2,Pass,369.9,61.65
2300,Male,17,Yes,Moderate,5.94,2.8,46.1,53.2,32.4,41.0,44.2,Fail,284.6,47.43333333333334
4537,Male,18,Yes,Moderate,7.28,1.9,40.8,48.7,49.9,44.5,48.1,Fail,308.8,51.46666666666667
2938,Male,18,No,Moderate,7.17,3.8,92.2,83.4,88.7,80.4,84.1,Pass,509.30000000000007,84.88333333333334
1563,Female,16,Yes,Moderate,7.27,3.9,42.5,40.9,47.4,50.1,46.4,Fail,293.8,48.96666666666667
5689,Female,15,Yes,Quiet,7.84,4.9,59.2,51.3,56.4,71.3,63.6,Pass,370.3,61.71666666666667
8658,Male,18,Yes,Quiet,8.4,5.0,43.6,41.6,30.8,43.6,42.1,Fail,256.7,42.78333333333333
7517,Female,16,Yes,Moderate,7.83,3.5,47.1,56.9,49.9,41.7,47.3,Fail,330.80000000000007,55.13333333333335
1979,Female,16,Yes,Moderate,6.51,3.0,32.4,37.3,30.9,37.6,35.7,Fail,221.5,36.91666666666666
1883,Male,15,No,Noisy,6.13,2.5,56.3,59.0,47.6,62.0,57.4,Pass,381.2000000000001,63.53333333333334
3803,Female,18,Yes,Quiet,6.81,0.1,64.0,54.6,60.9,55.6,57.7,Pass,369.7000000000001,61.616666666666674
438,Male,18,Yes,Noisy,9.34,0.0,54.8,47.5,54.1,44.9,51.9,Pass,304.5,50.75
4635,Female,16,Yes,Moderate,8.78,3.0,50.9,46.0,52.6,40.7,49.7,Fail,308.6,51.43333333333333
4528,Female,18,Yes,Moderate,7.28,1.9,80.6,80.1,59.3,72.3,74.1,Pass,438.9,73.14999999999999
4332,Male,18,Yes,Moderate,6.46,3.5,61.2,58.0,54.3,68.6,61.4,Pass,376.8,62.8
3573,Male,16,Yes,Quiet,7.7,6.4,52.3,62.6,65.7,73.5,62.3,Pass,404.30000000000007,67.38333333333334
8741,Male,17,Yes,Quiet,7.99,2.2,49.2,43.4,38.6,40.2,44.2,Fail,306.69999999999993,51.11666666666665
8911,Male,16,Yes,Quiet,8.48,0.3,36.9,35.4,33.3,42.9,33.6,Fail,248.9,41.48333333333333
4817,Female,15,Yes,Quiet,6.98,4.0,67.7,72.5,77.8,57.3,67.0,Pass,410.4,68.39999999999999
6435,Male,17,Yes,Moderate,7.18,0.9,65.8,65.3,71.5,69.4,66.7,Pass,418.6,69.76666666666667
2986,Female,15,Yes,Noisy,7.75,3.1,49.2,49.2,49.6,22.0,43.2,Fail,279.7,46.61666666666667
7838,Female,17,Yes,Quiet,5.64,1.2,38.0,70.2,43.4,35.1,45.8,Fail,332.5,55.41666666666666
704,Male,15,No,Moderate,7.34,0.2,50.4,49.9,55.6,42.8,48.8,Fail,308.8,51.46666666666667
2280,Female,17,Yes,Moderate,8.1,2.1,59.1,63.9,65.2,63.9,63.7,Pass,391.9,65.31666666666666
8734,Male,16,Yes,Moderate,7.74,7.3,20.3,22.6,25.9,11.7,19.2,Fail,158.20000000000002,26.36666666666667
4147,Male,15,Yes,Moderate,7.86,0.6,48.8,47.1,46.7,41.0,47.5,Fail,274.70000000000005,45.78333333333334
5412,Female,17,Yes,Noisy,7.36,3.4,51.8,40.3,40.5,50.7,46.6,Fail,291.9,48.65
373,Female,16,Yes,Quiet,8.68,2.4,44.5,48.8,54.3,57.1,50.4,Pass,303.7,50.61666666666667
6405,Male,15,No,Quiet,8.12,2.9,77.4,56.4,60.2,57.7,65.0,Pass,407.2,67.86666666666666
9223,Female,15,Yes,Quiet,7.18,4.7,51.6,60.1,35.8,40.5,43.0,Fail,309.6,51.6
2585,Female,17,Yes,Quiet,7.13,5.1,21.0,30.5,36.2,41.9,31.4,Fail,244.9,40.81666666666667
1332,Male,16,Yes,Moderate,5.91,1.7,87.1,82.0,81.3,87.4,85.0,Pass,489.0,81.49999999999999
9572,Female,18,No,Noisy,7.41,1.8,44.9,42.7,40.8,43.3,45.5,Fail,296.6,49.43333333333334
5282,Male,18,Yes,Quiet,5.81,2.8,45.7,47.2,43.1,58.6,48.4,Fail,309.7,51.61666666666667
9131,Female,16,Yes,Quiet,7.74,2.6,24.7,25.7,45.6,38.0,39.2,Fail,228.0,38.0
8315,Male,15,Yes,Quiet,8.33,5.2,44.2,26.8,26.7,39.0,33.1,Fail,241.4,40.23333333333333
9809,Male,18,Yes,Noisy,7.62,0.0,69.5,67.2,74.0,67.8,68.7,Pass,445.1,74.18333333333334
1784,Male,18,Yes,Moderate,7.25,3.0,29.0,51.8,34.0,50.6,47.6,Fail,288.4,48.06666666666666
3182,Male,18,Yes,Moderate,7.0,2.4,54.9,52.5,52.6,43.3,52.1,Pass,312.8,52.13333333333333
494,Male,17,Yes,Moderate,7.96,1.3,49.3,48.2,47.3,44.6,47.6,Fail,337.0,56.16666666666666
7363,Male,17,Yes,Moderate,7.96,0.5,71.9,58.9,57.6,64.5,59.4,Pass,372.4,62.06666666666667
2860,Male,16,Yes,Quiet,5.58,4.3,49.3,53.6,46.3,59.2,53.3,Pass,349.9,58.31666666666666
7929,Male,15,Yes,Noisy,6.73,2.4,37.3,44.0,42.6,40.5,35.3,Fail,258.2,43.03333333333333
4041,Female,18,Yes,Quiet,7.35,1.6,49.7,51.2,47.3,57.1,52.6,Pass,318.9,53.15
7178,Male,17,Yes,Moderate,7.06,2.4,52.3,55.0,58.7,53.2,54.2,Pass,337.1,56.18333333333333
2897,Male,17,No,Moderate,6.77,4.1,40.3,39.2,42.3,62.7,47.2,Fail,294.0,49.0
366,Female,16,Yes,Moderate,6.33,2.7,50.9,59.3,71.7,71.6,63.2,Pass,372.9,62.15
849,Female,17,Yes,Moderate,6.28,3.3,31.3,39.8,60.0,45.1,40.7,Fail,266.0,44.333333333333336
7440,Female,15,Yes,Quiet,6.04,0.9,56.4,48.0,41.2,33.7,44.4,Fail,297.5,49.583333333333336
9454,Female,15,Yes,Moderate,6.73,2.4,31.3,33.7,34.0,41.8,37.2,Fail,233.0,38.833333333333336
4301,Female,17,Yes,Quiet,6.85,0.5,85.2,89.8,90.5,98.8,92.1,Pass,505.5,84.25
2653,Male,15,Yes,Noisy,8.25,3.4,50.4,48.2,55.3,44.4,48.1,Fail,310.29999999999995,51.71666666666666
3503,Male,18,Yes,Quiet,6.5,3.4,57.4,53.5,54.6,44.6,49.9,Fail,330.0,55.0
1541,Male,16,Yes,Moderate,6.03,3.3,25.9,33.6,31.0,37.8,32.5,Fail,231.2,38.53333333333334
4165,Male,15,Yes,Moderate,6.57,4.2,45.7,47.5,60.1,56.8,52.6,Pass,336.6,56.1
8866,Male,17,No,Moderate,6.2,2.8,75.0,65.1,60.4,41.2,60.6,Pass,386.8,64.46666666666667
322,Female,15,Yes,Noisy,6.79,3.1,41.6,55.4,70.3,72.8,56.8,Pass,366.1,61.01666666666667
2031,Male,15,No,Quiet,8.36,0.2,39.8,48.1,57.6,66.6,53.5,Pass,294.6,49.1
813,Female,18,Yes,Quiet,5.89,2.4,73.6,68.8,70.6,75.4,68.6,Pass,439.8,73.3
8939,Female,18,Yes,Quiet,6.35,1.3,43.5,55.0,47.6,55.6,52.9,Pass,323.5,53.91666666666666
9375,Female,17,Yes,Noisy,6.74,3.5,20.8,25.5,44.2,18.5,28.3,Fail,201.0,33.5
1079,Male,18,Yes,Noisy,7.27,1.8,70.3,67.9,70.5,73.8,68.0,Pass,438.8,73.13333333333334
2226,Male,16,Yes,Quiet,7.63,2.1,68.1,63.2,72.1,73.7,68.2,Pass,445.3,74.21666666666667
9136,Male,18,Yes,Quiet,7.18,0.7,59.3,53.6,52.4,57.7,58.4,Pass,362.6,60.43333333333333
9531,Male,18,Yes,Noisy,8.21,5.5,65.8,60.2,61.0,59.8,61.3,Pass,354.70000000000005,59.116666666666674
2705,Female,17,Yes,Moderate,6.23,1.0,68.6,63.8,55.3,67.5,65.0,Pass,407.1,67.85000000000001
6824,Female,17,Yes,Moderate,5.77,4.2,40.0,51.3,45.4,42.0,48.1,Fail,303.0,50.5
7556,Male,18,Yes,Noisy,6.39,3.6,75.1,70.3,65.7,82.0,73.2,Pass,420.3,70.05
1164,Male,16,Yes,Moderate,7.21,2.0,46.1,28.9,40.3,56.5,41.6,Fail,284.5,47.41666666666666
3261,Female,18,No,Quiet,7.39,4.4,46.3,43.4,51.8,42.7,47.0,Fail,329.9,54.98333333333333
4687,Male,15,Yes,Quiet,7.29,2.8,54.7,69.4,57.4,71.7,66.7,Pass,386.9,64.48333333333333
1450,Female,17,Yes,Quiet,8.09,2.3,50.4,59.0,50.6,64.3,59.0,Pass,380.5,63.41666666666666
3862,Male,15,Yes,Moderate,6.92,0.8,44.5,40.6,48.3,36.6,35.8,Fail,265.19999999999993,44.19999999999999
6103,Male,15,Yes,Moderate,5.99,2.3,28.7,44.5,41.7,51.6,40.9,Fail,271.7,45.28333333333333
9215,Male,18,Yes,Moderate,8.4,0.0,50.9,42.1,53.9,38.5,44.5,Fail,297.6,49.6
7120,Male,15,Yes,Quiet,7.49,3.3,60.2,31.2,51.1,36.5,43.5,Fail,310.5,51.75
6398,Male,17,Yes,Moderate,8.09,4.1,65.5,64.6,73.8,68.5,68.2,Pass,440.6,73.43333333333332
9588,Male,16,Yes,Moderate,5.85,0.2,49.6,46.4,46.2,66.2,55.5,Pass,334.6,55.76666666666666
6214,Female,16,Yes,Quiet,7.05,2.3,49.4,52.2,36.5,36.3,43.6,Fail,306.0,51.0
9645,Male,16,Yes,Quiet,8.47,2.9,58.1,57.2,66.6,44.5,54.4,Pass,344.1,57.35
5336,Female,18,Yes,Quiet,7.52,2.3,55.9,60.0,37.2,55.1,54.0,Pass,333.00000000000006,55.50000000000001
4056,Female,15,Yes,Moderate,7.35,2.2,63.6,40.7,49.5,47.6,46.5,Fail,331.1,55.18333333333334
9511,Female,17,Yes,Quiet,5.91,2.3,27.8,42.5,36.8,45.2,37.9,Fail,244.7,40.78333333333334
2999,Female,15,Yes,Quiet,7.46,2.0,64.0,67.5,58.7,56.9,62.9,Pass,382.1,63.68333333333334
9024,Female,17,Yes,Quiet,6.02,1.7,49.1,60.6,36.4,53.4,51.3,Pass,327.3,54.55
1231,Female,15,Yes,Quiet,7.99,2.9,48.9,45.1,39.5,41.8,45.6,Fail,293.0,48.833333333333336
1514,Female,17,Yes,Quiet,6.16,3.4,46.9,55.1,49.0,37.3,45.6,Fail,297.0,49.5
2313,Male,16,No,Moderate,7.03,2.2,46.3,66.9,54.4,39.9,55.6,Pass,337.0,56.16666666666666
1451,Male,15,No,Moderate,6.11,2.5,35.1,34.2,51.5,43.0,42.6,Fail,262.4,43.73333333333333
5267,Male,15,Yes,Noisy,6.13,0.9,34.6,59.9,58.7,54.3,51.8,Pass,340.8,56.8
6131,Male,16,Yes,Moderate,5.62,4.2,62.5,68.5,58.8,57.8,60.7,Pass,408.3,68.05
8531,Female,17,Yes,Quiet,7.69,4.2,31.7,29.3,25.4,19.2,25.8,Fail,196.7,32.78333333333333
6464,Female,15,Yes,Moderate,4.99,4.1,30.5,30.8,30.9,41.1,32.0,Fail,236.6,39.43333333333333
838,Female,15,Yes,Moderate,7.69,2.4,43.1,54.1,49.9,45.5,46.5,Fail,292.6,48.76666666666667
9915,Female,17,Yes,Quiet,6.31,1.8,51.5,68.5,51.0,66.4,58.7,Pass,377.0,62.833333333333336
8261,Female,18,Yes,Moderate,6.94,1.9,66.6,58.5,58.7,70.0,61.1,Pass,375.7000000000001,62.616666666666674
6414,Male,17,Yes,Noisy,5.13,2.1,35.3,31.1,32.3,28.7,32.5,Fail,220.4,36.73333333333333
8504,Male,17,No,Noisy,7.81,3.5,44.3,40.0,44.3,46.7,45.0,Fail,274.2,45.7
3567,Male,18,Yes,Quiet,7.82,3.9,76.8,49.8,45.2,64.6,62.0,Pass,349.1,58.18333333333333
9264,Male,17,Yes,Moderate,7.51,3.5,54.5,61.9,58.8,58.2,57.4,Pass,382.6,63.76666666666666
3087,Female,16,Yes,Noisy,6.47,1.5,69.7,56.5,64.1,51.8,59.5,Pass,379.5,63.25
8643,Female,18,Yes,Quiet,7.17,3.7,24.0,38.0,25.9,23.9,28.3,Fail,198.90000000000003,33.150000000000006
1714,Female,17,Yes,Quiet,6.29,2.6,30.3,41.5,51.7,45.6,42.8,Fail,284.4,47.4
339,Female,17,Yes,Quiet,8.11,2.8,49.0,50.5,42.1,50.2,44.6,Fail,317.5,52.91666666666666
9563,Female,15,Yes,Moderate,5.85,1.4,53.8,47.2,45.0,42.5,45.9,Fail,320.2,53.36666666666667
5942,Male,17,Yes,Noisy,7.45,2.8,18.9,8.2,7.0,12.4,9.1,Fail,117.1,19.516666666666666
9869,Male,17,Yes,Moderate,9.22,4.1,50.8,57.9,42.5,54.0,48.9,Fail,350.4,58.4
8102,Male,17,Yes,Moderate,6.27,3.9,29.3,35.2,42.0,30.3,31.7,Fail,239.5,39.91666666666666
8488,Male,15,Yes,Moderate,8.36,1.9,55.9,53.9,52.7,58.6,54.8,Pass,329.79999999999995,54.96666666666666
588,Female,15,Yes,Noisy,8.33,1.8,35.2,38.9,28.0,43.7,36.7,Fail,268.0,44.66666666666666
3365,Female,17,Yes,Quiet,6.95,0.0,32.0,38.9,29.8,34.2,33.4,Fail,238.7,39.78333333333334
2670,Male,17,Yes,Moderate,6.37,2.4,53.3,52.9,60.2,46.4,53.3,Pass,338.1,56.35
3589,Female,17,Yes,Quiet,7.61,1.9,57.4,44.7,58.3,34.8,52.5,Pass,304.7,50.78333333333333
34,Female,15,No,Moderate,6.61,1.1,37.9,35.7,42.9,48.4,38.2,Fail,274.20000000000005,45.70000000000001
28,Female,15,Yes,Noisy,6.48,2.7,36.2,62.4,49.6,62.2,53.9,Pass,353.99999999999994,58.99999999999999
8553,Male,18,Yes,Moderate,6.34,1.4,41.8,52.4,47.6,69.0,50.6,Pass,328.79999999999995,54.79999999999999
8117,Male,16,Yes,Quiet,6.23,5.1,69.1,57.8,53.7,52.8,61.0,Pass,390.3,65.05
2170,Male,18,Yes,Quiet,6.16,0.2,73.7,78.2,67.4,69.1,70.9,Pass,419.9,69.98333333333333
8377,Female,15,Yes,Quiet,8.36,3.6,53.3,62.1,48.4,68.4,56.7,Pass,329.90000000000003,54.98333333333334
5620,Male,15,Yes,Quiet,6.94,1.7,65.8,54.4,64.2,57.6,59.5,Pass,385.2,64.2
889,Male,15,Yes,Moderate,6.9,2.2,29.1,44.1,54.4,48.0,44.5,Fail,293.6,48.93333333333334
6489,Female,17,Yes,Quiet,6.18,2.1,53.5,60.4,57.8,69.4,57.6,Pass,354.5,59.083333333333336
3322,Male,15,Yes,Moderate,6.44,4.3,38.5,36.7,30.8,32.1,32.2,Fail,248.8,41.46666666666667
9396,Female,17,Yes,Quiet,6.61,0.0,58.5,53.9,66.6,55.7,57.8,Pass,386.9,64.48333333333333
3514,Female,17,Yes,Quiet,6.96,2.2,26.8,29.1,36.4,57.0,37.8,Fail,254.90000000000003,42.48333333333334
4420,Female,18,Yes,Quiet,5.53,2.0,58.9,58.1,40.4,56.1,55.4,Pass,342.9,57.15
8351,Female,15,Yes,Quiet,5.61,2.7,64.4,52.6,58.0,53.7,58.9,Pass,375.6,62.6
5361,Male,17,No,Moderate,7.98,3.4,41.6,49.0,61.2,63.9,53.5,Pass,341.1,56.85
3733,Male,15,Yes,Moderate,7.29,0.6,70.4,70.9,67.1,76.3,70.9,Pass,419.1,69.85000000000001
9463,Male,17,Yes,Quiet,5.79,1.2,55.0,55.6,51.2,45.0,54.1,Pass,337.90000000000003,56.31666666666667
7081,Female,18,Yes,Moderate,7.15,4.1,61.3,54.0,56.0,63.7,57.3,Pass,352.2,58.7
1654,Female,17,Yes,Moderate,7.29,4.4,43.7,53.7,60.0,41.8,54.3,Pass,334.5,55.75
5032,Female,18,Yes,Quiet,8.56,6.5,31.9,42.9,40.4,46.9,41.4,Fail,286.3,47.71666666666667
223,Female,15,Yes,Noisy,6.71,0.0,73.4,80.9,88.8,73.7,77.7,Pass,463.8,77.3
8625,Male,15,Yes,Quiet,6.87,4.5,35.6,44.0,41.0,40.1,41.1,Fail,267.4,44.56666666666666
6194,Male,15,Yes,Quiet,6.95,1.7,78.6,51.5,48.4,50.6,54.2,Pass,376.1,62.68333333333334
1590,Female,18,Yes,Quiet,6.74,1.4,73.2,73.7,63.5,69.8,68.4,Pass,419.1,69.85000000000001
5982,Female,16,Yes,Moderate,7.06,0.7,35.3,45.2,48.5,47.1,47.0,Fail,306.4,51.06666666666666
3256,Female,16,No,Quiet,4.77,4.4,50.3,43.0,57.6,42.5,50.0,Pass,321.7,53.61666666666667
6680,Female,17,Yes,Moderate,5.5,5.2,46.8,43.2,66.4,40.0,45.0,Fail,291.6,48.6
4770,Female,17,Yes,Quiet,6.79,2.1,43.4,39.3,50.1,40.2,44.2,Fail,298.79999999999995,49.79999999999999
2181,Male,18,Yes,Noisy,5.08,1.7,31.5,40.6,35.0,36.4,37.3,Fail,252.3,42.05
6803,Male,17,Yes,Quiet,6.15,0.2,55.5,55.6,52.8,69.8,57.4,Pass,356.29999999999995,59.383333333333326
4913,Male,17,Yes,Quiet,8.04,2.1,25.0,32.2,48.7,44.2,36.9,Fail,249.3,41.55
6786,Female,18,Yes,Noisy,6.28,3.7,43.5,54.5,72.4,65.0,59.8,Pass,359.7,59.95
4789,Male,15,Yes,Quiet,7.08,1.2,50.8,44.1,46.6,47.5,50.9,Pass,278.1,46.35
1209,Male,18,Yes,Quiet,6.87,3.6,61.4,69.3,74.7,59.8,64.6,Pass,383.4,63.9
421,Female,16,Yes,Quiet,7.4,1.9,64.9,69.9,54.2,77.3,68.8,Pass,412.3,68.71666666666667
8740,Female,18,No,Moderate,6.06,0.0,53.8,69.1,62.8,63.4,60.6,Pass,395.2,65.86666666666666
1706,Male,15,Yes,Noisy,7.63,0.9,56.7,73.1,55.3,71.0,64.7,Pass,371.3,61.88333333333333
1158,Female,16,Yes,Quiet,7.02,2.1,50.1,51.0,61.1,66.0,57.9,Pass,368.1,61.35
2306,Female,16,Yes,Moderate,7.29,1.1,65.7,68.8,55.5,59.2,62.6,Pass,378.8,63.13333333333333
273,Female,18,No,Moderate,6.71,1.6,57.8,49.4,41.6,46.6,47.5,Fail,329.6,54.93333333333333
171,Male,15,No,Noisy,7.47,2.8,47.0,53.5,42.4,49.7,47.3,Fail,323.30000000000007,53.88333333333335
3956,Male,16,Yes,Moderate,6.96,0.0,52.6,59.9,70.6,77.1,66.9,Pass,388.3,64.71666666666667
6696,Male,17,Yes,Noisy,8.98,1.4,47.9,55.0,34.7,54.5,45.1,Fail,325.20000000000005,54.20000000000001
3188,Female,16,Yes,Noisy,7.06,4.4,44.3,58.7,40.3,52.2,48.5,Fail,296.6,49.43333333333334
8132,Female,16,No,Noisy,5.56,4.3,46.4,26.6,34.2,38.0,35.9,Fail,245.2,40.86666666666667
4808,Female,15,No,Noisy,6.61,6.7,37.7,42.5,35.6,42.8,41.4,Fail,262.70000000000005,43.78333333333334
8083,Male,15,Yes,Moderate,6.51,5.1,62.4,64.9,69.1,56.1,60.3,Pass,383.6,63.93333333333334
1564,Male,16,No,Noisy,8.86,3.6,54.9,45.9,33.9,44.1,43.6,Fail,312.1,52.01666666666666
1782,Female,17,Yes,Moderate,7.45,4.2,69.7,71.7,65.6,66.5,63.9,Pass,426.2,71.03333333333333
843,Male,18,Yes,Quiet,6.61,2.4,59.6,65.0,69.6,61.3,61.1,Pass,377.1,62.85
9345,Female,17,Yes,Moderate,7.52,3.7,63.1,56.7,57.1,60.0,60.3,Pass,363.6,60.6
4461,Male,15,Yes,Quiet,7.67,1.6,42.2,45.5,43.1,29.0,41.2,Fail,263.3,43.88333333333333
904,Male,16,No,Quiet,9.24,2.1,50.6,42.6,41.0,37.6,43.4,Fail,302.4,50.4
5911,Female,18,Yes,Quiet,6.82,1.7,41.6,36.8,31.2,40.9,37.3,Fail,256.9,42.81666666666666
9950,Female,18,Yes,Quiet,6.23,2.8,58.9,60.7,40.7,41.0,53.8,Pass,321.5,53.583333333333336
9297,Male,15,Yes,Quiet,6.28,0.0,42.4,63.5,57.6,46.8,52.0,Pass,350.70000000000005,58.45000000000001
1547,Male,16,Yes,Quiet,8.13,2.0,72.8,58.9,53.2,52.0,57.1,Pass,364.7,60.78333333333333
2080,Male,16,Yes,Quiet,9.04,2.2,54.7,65.8,65.4,56.7,57.1,Pass,356.50000000000006,59.41666666666668
9881,Male,18,Yes,Moderate,5.23,2.9,30.2,20.7,23.7,11.6,23.3,Fail,156.2,26.03333333333333
3985,Female,17,Yes,Moderate,7.08,2.5,72.5,60.2,71.9,46.7,65.5,Pass,381.7000000000001,63.616666666666674
6389,Male,16,Yes,Quiet,6.74,1.1,47.4,44.9,34.8,29.8,36.7,Fail,262.70000000000005,43.78333333333334
7579,Female,16,Yes,Moderate,7.65,0.9,49.9,53.7,51.6,49.2,50.3,Pass,325.4,54.23333333333333
9245,Female,15,Yes,Moderate,6.91,3.7,59.7,55.3,59.0,54.0,55.0,Pass,331.9,55.31666666666666
6567,Male,16,Yes,Quiet,7.36,4.8,78.9,47.8,54.7,59.1,60.1,Pass,390.3,65.05
8206,Female,16,No,Noisy,6.52,2.2,63.8,58.9,67.7,70.6,65.2,Pass,406.7,67.78333333333333
3820,Male,15,Yes,Moderate,7.76,4.6,52.7,37.9,48.6,42.9,46.4,Fail,305.5,50.91666666666666
2646,Female,15,Yes,Moderate,8.01,2.2,68.9,74.3,64.9,46.0,62.9,Pass,407.2,67.86666666666666
4454,Male,18,Yes,Noisy,7.22,2.9,42.6,36.5,38.1,43.6,43.5,Fail,245.9,40.98333333333333
7159,Female,18,Yes,Quiet,7.77,2.3,40.1,51.7,52.4,43.9,46.0,Fail,273.70000000000005,45.616666666666674
8221,Male,16,Yes,Quiet,6.27,2.8,38.1,52.3,56.3,45.6,47.6,Fail,319.2,53.2
8596,Male,18,Yes,Quiet,6.79,5.0,35.5,55.1,56.1,34.6,45.4,Fail,286.7,47.78333333333333
9589,Female,18,Yes,Moderate,7.26,4.2,52.7,44.8,57.2,51.9,48.2,Fail,316.3,52.71666666666667
6071,Male,17,Yes,Quiet,6.7,0.5,60.2,58.4,70.7,40.9,58.4,Pass,343.0,57.16666666666666
2155,Female,18,No,Moderate,5.92,4.1,43.7,36.3,32.9,40.0,41.0,Fail,258.8,43.13333333333333
6712,Female,17,Yes,Noisy,7.27,1.3,16.8,18.2,18.1,17.2,18.7,Fail,142.6,23.766666666666666
3715,Female,15,Yes,Moderate,7.11,2.6,29.3,35.8,36.7,35.1,33.2,Fail,225.50000000000003,37.583333333333336
4057,Male,18,Yes,Quiet,6.49,1.9,42.4,55.9,43.0,42.3,48.5,Fail,276.6,46.1
5952,Female,15,No,Moderate,6.95,3.2,47.8,32.6,32.7,44.5,35.0,Fail,260.70000000000005,43.45000000000001
3102,Male,15,Yes,Quiet,5.97,2.6,50.0,37.6,41.0,35.7,38.3,Fail,258.8,43.13333333333333
558,Female,15,Yes,Noisy,8.03,0.0,69.9,83.6,79.1,79.8,77.5,Pass,459.6,76.6
4610,Male,18,Yes,Moderate,5.51,4.1,27.5,18.0,14.9,13.0,19.9,Fail,160.3,26.71666666666667
6978,Female,18,Yes,Moderate,7.13,2.2,27.6,35.7,45.3,38.3,37.9,Fail,243.7,40.61666666666667
1436,Female,16,Yes,Quiet,7.12,3.8,48.9,44.9,44.1,52.6,49.5,Fail,297.4,49.56666666666666
507,Male,16,Yes,Moderate,9.27,2.3,66.0,52.1,59.4,60.9,63.3,Pass,363.6,60.6
1869,Female,16,Yes,Moderate,7.49,1.4,65.9,43.7,59.2,53.3,55.9,Pass,349.2,58.2
755,Female,15,No,Noisy,4.43,1.8,55.9,50.6,55.4,56.3,55.3,Pass,352.4,58.73333333333333
5419,Male,15,Yes,Moderate,8.48,1.1,53.2,59.1,60.2,60.8,54.3,Pass,367.8,61.3
4050,Female,15,Yes,Quiet,5.85,4.1,44.3,37.8,54.7,60.5,51.5,Pass,300.3,50.05
8089,Female,15,No,Quiet,7.24,4.3,31.3,24.7,16.0,20.9,22.4,Fail,174.0,29.0
3836,Male,18,Yes,Noisy,6.9,3.2,41.4,37.4,37.9,41.9,42.5,Fail,247.6,41.266666666666666
2118,Male,17,Yes,Noisy,6.65,2.2,20.5,26.0,35.1,19.1,26.6,Fail,189.3,31.55
6152,Male,16,Yes,Noisy,6.45,4.2,44.3,55.5,55.7,43.8,51.7,Pass,323.6,53.93333333333334
7808,Female,17,Yes,Quiet,6.95,2.2,59.4,39.3,44.5,55.8,51.0,Pass,332.9,55.48333333333333
501,Male,16,Yes,Moderate,7.85,2.8,33.1,51.8,42.9,26.8,42.0,Fail,258.5,43.083333333333336
6259,Female,16,Yes,Noisy,6.26,1.6,73.8,57.3,59.3,67.5,64.3,Pass,401.5,66.91666666666667
